date,content
2018,"Thursday special: @beyondmeat #vegan chicken strips tossed in jerk seasoning with vegan mozzarella, pineapple salsa, avocado and smoked jalapeño aioli on a toasted @dukesbread hoagie @… https://t.co/XigRFBYNFr"
2018,"Dad trying Beyond Meat Crumble(chili) for the first time and he approves! #dontneedafork #beyondmeat #forthofjuly #cookout @ Gaffney, South Carolina https://t.co/bAAYuw01To"
2018,"Monday lunch special @qcgrounds: Veggie Sloppy Joes! Beyond meat crumbles, house bbq sauce, fresh pickled jalapeños and cheddar cheese on a @dukesbread hoagie @ Queen City Grounds https://t.co/aXXg8YMdtR"
2018,@MonteDutton @AscendedAries @BeyondMeat Temperate Sil would not go well with burgers....
2018,GREAT Father's Day/Pre-Birthday dinner expertly prepared by @AscendedAries : @BeyondMeat Burgers and Buffalo Cauliflower!  It was AWESOME! https://t.co/Xm7nZrJejB
2018,@BeyondMeat sold out everywhere!?! https://t.co/FwLbb6zdSV
2018,@BeyondMeat  Thank you. https://t.co/yPpOvyYFD0
2018,"@HBCUfessions Start by take meat fast, go like 3 or days at a time also beyond meat  spaghetti banging beyond meat veggie burgers also good. I don't have the resolve to be straight out vegan but there are plenty of meatless meals that are indeed delicious and filling."
2018,"#beyondmeat plant based burger with portobello mushrooms ,marinated… https://t.co/yWGI9SQXe8"
2018,Jackpot 💥 @beyondmeat #beyondsausage #vegan #whatveganseat #veganbikinidoc #plantbased… https://t.co/13hLi0Xonq
2018,@TGIFridays The service was top notch!  The Beyond Meat burger was top notch!  The overall experience was top notch!  Amazing job all the way around!
2018,"@redrobinburgers did you really 86 the @BOCAMeatless patty from the menu?  THE only reason my family ate there and now it is gone?  So is my money, to another business.  @TGIFridays you now have my money for carrying @BeyondMeat burgers. Kudos to you!"
2018,What do we have to do for @CookOut to get the @BeyondMeat burger?
2018,Yay! Stoked to see @BeyondMeat at @commonmarket! #BeyondMeat 👏 https://t.co/AcS1llTBiY
2018,"Last weekend we went to @TGIFridays to try the @BeyondMeat burger! We make it all the time at home, but wanted to support for TGI Friday’s for having a #vegan burger on their menu! 

Yay for more veganism becoming more and more mainstream. 👏🏻 https://t.co/yGeJgRpX7J"
